Pitcher,PitcherTeam,TaggedPitchType,Stuff+,RelSpeed,RelHeight,RelSide,Extension,InducedVertBreak,HorzBreak,AdjustedVAA,AdjustedHAA
"Roebuck, Benny",KS_GF,ChangeUp,115,77.52743115942029,5.691444492753623,1.9911713043478259,5.585209130434783,9.960196086956522,16.881506666666667,-0.12600931598520687,0.07055334423496064
"Lim, Christian",STA_CAR,ChangeUp,115,77.51571582317074,5.493716920731707,-1.5070290853658537,5.029926768292683,0.7855371036585365,-15.586398262195123,-0.8458110786844533,-0.6728996035026247
"Underwood, Jackson",MTSU_BLU,ChangeUp,115,79.02155090909092,5.252051818181818,1.9924300000000001,5.220952727272728,3.0685345454545456,21.347702727272726,-0.29080876272911826,0.4872115301647988
"Loftin, Bradley",MSU_BDG,ChangeUp,115,76.66152947368421,5.9419194736842105,-0.5764668421052632,6.330508421052632,8.530727105263157,-12.498946315789475,-0.5855367349592402,-1.38153353722008
"Haberstock, William",FGCU,ChangeUp,115,79.1148415,5.909628,1.5752665000000001,5.782056,3.1399369999999998,16.604584499999998,-0.888608093641132,0.500737094554627
"Alonso, Dylan",MTSU_BLU,ChangeUp,115,82.53707000000001,6.145896666666666,1.5235633333333334,5.733946666666667,9.423013333333333,14.096293333333335,0.4179367418734632,0.7561813990912052
"McGuire, Logan",GIT_YEL,ChangeUp,115,81.67870243902439,5.783535243902439,1.6255115853658535,6.051213292682927,7.2268009756097555,17.884846341463415,-0.09314556468737395,0.5903215047158079
"Del Prado, Nicholas",FAU_OWL,ChangeUp,115,83.4350475,6.36917625,0.90456125,5.0472975,11.33279625,9.41221,-0.09576203519546855,0.5907072134536516
"Haseley, Cooper",ION_GAE,ChangeUp,115,79.39053000000001,5.625385,1.0799349999999999,6.620425,9.556835,16.597905,-0.03459496006064855,1.4292781490504458
"Robinson, Kyle",TEX_RAI,Splitter,115,85.32016,6.77244,1.78927,5.33747,0.26059,0.02567,-1.1795236753597118,-1.0072163211624439
"Radtke, DJ",GEO_BUL,ChangeUp,115,82.68933619047618,5.762539523809524,2.196949047619048,5.6492314285714285,4.897937619047619,15.83477761904762,-0.18360476165846684,-0.12574821889926815
"Bates, Sal",CAL_AGO,ChangeUp,115,82.31102812499999,5.72750875,1.064254375,5.98921125,15.098835625,16.291953125,0.6958454851287896,1.0608052923209772
"Aschenbeck, Evan",TEX_AGG,ChangeUp,115,78.38056776061777,5.625410386100386,-3.0138222393822396,5.914920308880308,4.831937606177606,-16.418479922779923,-0.5091536135771794,0.8795895427833531
"Carroll, Caden",KEN_OWL,ChangeUp,115,79.84411,5.905643333333334,1.5188708333333334,5.9565025,4.778599166666667,17.91277,-0.5065581195353642,0.7464504726193971
"Delvecchio, Dylan",STM_GAE,ChangeUp,115,78.5086810948905,5.6846690510948905,-2.2305272262773723,3.8350478832116788,4.737317518248176,-15.724666496350364,-0.6724681755362261,0.09526848771109989
"Roblez, Albert",UNL_REB,ChangeUp,115,80.146532,6.235879555555555,1.458886888888889,6.073270222222223,8.897517555555556,12.449574,-0.5963901434130391,0.25665062187012233
"O'Harran, Toran",STA_CAR,ChangeUp,115,78.35007123595506,5.810676404494383,2.2632076404494383,5.955402921348314,12.271825505617977,13.38826179775281,-0.04924647242274212,-0.4980246142023128
"Phillips, Marcus",TEN_VOL,ChangeUp,115,91.131735625,4.885825625,1.55859,6.0786475,1.380701875,12.584533125,1.036054009498774,0.18525887622205003
"Atkinson, Coltin",SAM_BEA,ChangeUp,115,81.1766022077922,6.28009948051948,1.8556146753246752,4.700704675324675,10.266402727272727,15.67173948051948,-0.4296488292791997,0.16098775669872273
"Van Dam, Shane",NOR_WOL,ChangeUp,115,85.76483,5.25893875,2.54067125,5.92780375,1.486285,15.540878750000001,0.14017031767688692,-0.6078629461556149
"Valero, Bryce",MUR_RAC,ChangeUp,115,78.18864125,5.00517,2.4720637500000002,6.49920875,7.7427600000000005,15.81865125,0.4174492465375961,-0.3186218586342797
"Faherty, Jake",ARK_RAZ,ChangeUp,115,89.40797333333335,5.558013333333332,2.0703866666666664,5.517956666666667,6.605043333333334,18.88513,0.6272928283985267,0.05018491828800387
"Pirkle, Aaron",EMU_EAG,ChangeUp,115,78.14951,5.387176666666666,-1.6583533333333333,6.127103333333333,8.71759,-18.75851666666667,0.2707757486174982,-0.8591296829832976
"Brown, Dylan",OLD_MON,ChangeUp,115,78.94310687203792,6.183322464454976,-2.3103755450236965,6.733368909952606,14.919634691943127,-15.070142938388624,-0.12101982824976536,0.2713414947516579
"Eaton, Elliott",PRI_TIG,ChangeUp,115,83.3025625,5.6370450000000005,1.977965,6.000954999999999,0.6584449999999998,17.69631,-0.484082770412013,0.3810301221253158
"McGovern, Jacob",CLE_TIG,ChangeUp,115,75.60407549019608,6.296990980392157,-1.0463478431372548,5.4159701960784306,5.980493333333333,-13.64610725490196,-1.3824059482155582,-0.990166898012853
"Kmatz, Jacob",ORE_BEA,ChangeUp,115,83.58757007936508,6.314321111111111,1.5144857936507936,5.957678888888889,10.960395476190476,14.222247777777778,-0.15819769842262238,0.38919010642488894
"Blakeney, Ethan",NOR_SPA,ChangeUp,115,75.26599846153846,5.8524853846153855,1.2693930769230768,5.459351538461538,10.672558461538461,14.91777923076923,-0.6397336654515876,0.5174820792087674
"Porco, Robby",WVN_MN2,Splitter,115,82.68355333333334,5.9722,1.2287133333333333,6.6129533333333335,-0.1529666666666666,3.6672433333333334,-0.3347505899023456,0.14199203884103778
"Demi, Kyle",PIT_UNI,ChangeUp,115,81.26568,5.8386812500000005,1.7390225,5.43777625,11.8125075,15.747287499999999,0.1906712891210114,0.455952683198582
"Perkins, Mark",RIC_OWL,ChangeUp,115,85.99577347826087,5.926769565217391,1.4152652173913043,5.276783913043478,-1.2874269565217389,14.170479130434783,-0.6509728111337812,0.4066524657654523
"Copeland, Konner",AUB_TIG,ChangeUp,115,79.19756166666666,5.945546666666666,-1.5389016666666666,6.045846666666667,4.352075,-17.14162333333333,-0.6705163254485803,-0.7790473853010615
"Humphrey, Kaden",NOF_OSP,Splitter,115,78.46874,5.619825,1.285975,4.65567,-1.31831,8.58341,-0.5115531249347574,0.48830703617055476
"Barrett, Gabriel",SAN_DON,Splitter,115,83.7384,5.2584725,1.7557575,5.425455,-3.3696675,10.21404,0.029288755670067612,0.04599410750405537
"Baugh, Carson",TEX_RAI,ChangeUp,115,81.63238666666668,6.0939966666666665,-1.4880066666666665,4.32991375,7.13137,-15.392282083333333,-0.4900015709245615,-0.747105185885428
"Peck, Tyler",OHI_BOB,ChangeUp,115,77.77488687499999,5.738881875,0.984518125,5.202299375,10.334998125,16.831083125,-0.22912495526061605,1.1200287781627263
"Wilson, Bradley",APP_MOU,ChangeUp,115,82.19822915254237,6.088382655367232,1.80304209039548,5.761028474576271,3.6943654802259887,10.615148644067796,-0.6677854786378142,-0.19532453038385128
"Krakoski, Jason",CAL_FUL,ChangeUp,115,82.26729424242424,6.310074848484849,1.654910303030303,5.489547272727273,15.389861818181817,17.776223333333334,0.11158347244482296,0.5348964723522917
"Meyer, Chase",WES_MOU,ChangeUp,114,85.14596760869564,5.06299152173913,1.9704547826086956,5.979473695652174,0.6592367391304348,16.160887608695653,0.3313628658863862,0.14948419315875539
"Gelbsman, Aidan",ALB_GRE,ChangeUp,114,80.85996875000001,5.80692625,-1.01933625,5.64893875,16.8529025,-18.316285,0.5043959962797995,-1.457199362776425
"Manley, Matt",SAM_BUL,ChangeUp,114,78.95119153846153,5.644077692307691,2.100413846153846,5.8784976923076915,9.439687307692308,18.186026538461537,0.0051867248769914215,-0.05471558990322483
"Smith, Aidan",WES_MOU,Splitter,114,81.8452,6.437658000000001,1.892504,6.277842,3.540876,8.959484,-0.7811803462064383,-0.1306095799866034
"Kuskie, Darin",USC_UPS,ChangeUp,114,85.29226083333333,6.566336666666667,1.177225,5.542525,9.735189166666666,13.701551666666667,-0.3704420182733845,0.6247268003476614
"Dee, Ryan",BIN_BEA,ChangeUp,114,81.894915,5.197635,1.9385525000000001,5.249015,-5.767835,10.9305475,-0.8047894566644502,-0.25752685094955413
"Howard, Carson",ALA_LIO,ChangeUp,114,79.32506857142857,5.224937346938775,1.4905232653061224,4.888511020408163,4.34789,18.754572653061224,-0.08226314757222486,0.7910859529934187
"Schiefer, Ryan",ARI_SUN,ChangeUp,114,81.82328536231884,5.406375507246377,2.45709,5.950953333333333,0.8669637681159421,8.945419130434782,-0.2464896125823354,-1.098791854447314
"Pettitte, Luke",DAL_PAT,ChangeUp,114,84.750381,6.135841,1.19161875,5.8212435,12.18517375,15.213004000000002,0.16406582224057864,0.8209731534771528
"Montgomery, Quinlan",SBU_SEA,ChangeUp,114,76.65308615384615,6.275363846153846,2.4273830769230766,6.730613076923077,9.204235384615385,11.761212307692308,-0.8068753773693421,-0.7648956900220019
"Meeks, Drake",SOU_GOL,ChangeUp,114,88.22464,5.9141,1.49976,6.63562,10.46477,14.17694,1.066126882877314,0.838804779859967
"Walls, Colton",TRO_TRJ,ChangeUp,114,79.0131988095238,5.750861666666667,1.5280016666666665,6.761676666666666,7.035295952380953,12.940064523809523,-0.32907123744314815,0.2090668275788715
"Parrish, Brycen",ALA_LIO,ChangeUp,114,79.02907615384615,5.997977435897436,1.6739500000000003,5.541524615384615,8.11277564102564,14.844859999999999,-0.535857113578612,0.2951108837116958
"Weber, Jack",SLU_BILL,ChangeUp,114,77.551015,5.90681,1.30383,6.399145,9.87081,12.00127,-0.541659110330289,0.2200001490504459
"Veloz, Danny",HAW_WAR,ChangeUp,114,82.25291999999999,5.25104,2.0382499999999997,5.44438,2.60449,20.199695,0.009147419236622767,0.34919388368099463
"Retz, Walker",THO_M,ChangeUp,114,80.9099370967742,6.837374838709677,0.7350583870967742,6.252290322580645,12.259531290322581,13.11545129032258,-0.7812710469671584,1.1005281100245983
"Turkington, Austin",CAL_BEA,Splitter,114,80.94847181818182,5.599180909090909,1.6842654545454545,5.0475081818181815,-0.17047909090909089,14.721183636363635,-0.09000874847018063,0.5252578968300087
"Cortez, Christopher",TEX_AGG,ChangeUp,114,88.05180052631579,5.601221052631579,2.1140984210526317,5.3134657894736845,3.3249373684210526,14.335656315789475,0.2844051210707642,-0.2618374117808617
"Wynk, Blaine",OSU_BUC,ChangeUp,114,84.93547466666666,5.742613066666667,2.4220274666666666,5.657652,5.5745434666666664,14.8294668,0.04968744745909252,-0.48980575005744775
"Broderson, Sam",LOU_BUL,ChangeUp,114,85.10599777777779,5.754004074074074,0.3686825925925926,5.777372222222222,1.1478733333333333,0.3489948148148149,-0.1528200459899716,0.3336538547369482
"Lawson, Ian",ORE_BEA,ChangeUp,114,81.58906367647059,5.556290735294118,2.5508670588235294,6.270543382352941,1.9954960294117645,16.959690735294117,-0.26856577281854,-0.5057072169295386
"Sumner, Seth",CAL_FUL,ChangeUp,114,78.73818846153846,5.605004615384615,2.2659253846153846,6.1036315384615385,5.997553076923078,18.715316153846153,-0.44646791822182325,-0.11924872671549173
"Root, Zachary",ECU_PIR,ChangeUp,114,81.01404185714286,5.849647714285714,-1.1563107857142858,6.141148571428571,6.410901714285714,-17.47076985714286,-0.3122299235921664,-1.2069973684699216
"Asbury, Kristian",TRO_TRJ,ChangeUp,114,74.67942,6.50436,2.2694650000000003,5.969390000000001,3.891955,11.889535,-1.9893909600606485,-0.4745376163190053
"Capomaccio, Caden",MIN_GOL,ChangeUp,114,83.00649200000001,5.777982,1.36948,4.9532560000000005,-0.17458999999999988,14.979733999999999,-0.7560540334952812,0.6773389997975834
"Dittner, Reid",LON_LAN,ChangeUp,114,84.35724571428571,6.302884285714286,1.772687142857143,6.118014285714286,4.547134285714286,8.323874285714286,-0.435398571604979,-0.4398751981878803
"Kubiatowicz, Erik",ILL_RED,ChangeUp,114,79.08618,6.50778,1.79101,5.92459,-3.2811,2.57059,-1.7163736103302885,-1.2129340124979775
"Erdman, Jack",TEN_TEC,ChangeUp,114,77.067598,5.9943444999999995,1.8933174999999998,5.9579125,11.140343,15.158153500000001,-0.5226642916937727,0.06146657338095427
"Dvorsky, Nathan",CLE_TIG,ChangeUp,114,83.73283625,6.170935,0.9035475,5.5900825,3.41386375,8.16512875,-0.668893612738015,0.43357845510043225
"Brown, Drayton",TEX_BOB,ChangeUp,114,74.1675295652174,5.946893913043478,1.458456811594203,6.679170579710145,11.93646768115942,7.345486666666666,-0.6848350596857972,-0.1618725498819856
"Hodgdon, Trent",USC_UPS,ChangeUp,114,86.09741,5.61145,2.24195,5.71341,17.61733,21.31588,1.099287389669711,0.022935518240924768
"Isler, Nate",DAR_GRE,ChangeUp,114,80.08865,6.29946,1.69691,5.59802,11.85764,10.45961,-0.46554761033028846,-0.4492674817590752
"Keljo, Nelson",ORE_BEA,ChangeUp,114,83.19954137931035,6.185442758620689,-1.0081006896551723,6.421935517241379,8.066083103448275,-12.658843793103449,-0.21882648951370137,-0.992326707452257
"Maxey, Zach",MIA_RED,ChangeUp,114,79.64411142857142,6.248968095238095,1.4378128571428572,5.60808238095238,7.253601904761904,8.698785714285714,-0.8381925810533859,-0.11039116567901482
"Sloan, Braeden",TCU_HFG,ChangeUp,114,78.99530402116402,5.58787164021164,-2.521218624338624,5.540960952380953,5.957969153439154,-18.380399999999998,-0.35141830618082925,0.17435181618495116
"Wright Jr., Tally",CSU_BAK,ChangeUp,114,75.83322076923076,6.287514615384615,0.8212130769230769,5.510468461538461,17.963564615384616,10.237254615384616,-0.2839919618499408,0.9831467454893877
"Harrison, Dallin",SAN_TOR,ChangeUp,114,78.838954,5.339575,1.4416769999999999,6.08676,9.157148000000001,18.991191,0.28496477357628736,0.9400199702180452
"Leininger, Nathan",TOL_ROC,ChangeUp,114,86.46436,5.864365,1.59847,6.186805,1.70892,18.659025,-0.3060374600606486,0.6403562528714736
"Calveric, Luke",WM_TRI,Splitter,114,80.5582011111111,6.168130555555556,0.5575959259259259,5.188908148148148,3.0272687037037036,17.08314648148148,-0.5912351618652091,1.9280659228521004
"Switalski, Tyler",WES_MOU,ChangeUp,114,81.15140107407407,5.894211333333333,-1.331341148148148,5.316622962962963,5.507400222222222,-14.734426555555554,-0.4566508593881854,-0.769455137969289
"Robinson, Cooper",KEN_WIL,ChangeUp,114,81.58292133333335,6.0867146666666665,2.4199433333333333,5.985028,11.262309333333333,14.824611333333333,-0.04972058546944596,-0.5603494655469541
"Hawkins, Bryce",MER_BEA,ChangeUp,114,77.65929,6.091060000000001,1.913142,5.393568,6.838122,16.346757,-0.9138867207063193,-0.12619954730030591
"Williams, Cj",FAU_OWL,ChangeUp,114,76.85979078947369,5.016975263157895,2.262807368421053,5.273486842105264,5.937392894736843,18.79592657894737,0.07329728305092341,0.06447436817794645
"Roland, Cole",WAK_DEA,ChangeUp,114,83.22852965517241,6.2439800000000005,1.3988027586206897,5.5142827586206895,5.273949655172413,13.122448793103448,-0.5987090320210545,0.4368190539198798
"Hogan, Kaden",CAL_AGO,ChangeUp,114,80.0282575,5.43626375,2.05212375,5.258585,3.1587575,19.36948,-0.152690396711599,0.452855373062918
"Mundt, Joey",ORE_BEA,ChangeUp,114,83.11049727272727,6.317771818181819,0.7852854545454545,5.62474,3.2104281818181817,5.03497,-0.9850877019170716,0.43500416652843515
"Harris, Easton",BRA_BRA,ChangeUp,114,80.88086153846153,5.697940769230769,2.6152792307692305,5.7985915384615385,11.069840769230769,17.189782307692308,0.28144694584838725,-0.5233282031850887
"Whalen, Drew",WES_HIL,Splitter,114,80.231605,5.758645,1.648455,5.77882,1.82569,14.733965,-0.0061781622200061115,0.6015990376913612
"Crowder, Jack",ILL_ILL,ChangeUp,114,84.89755000000001,5.822207092198582,1.6676406382978723,5.946493617021277,5.844127872340425,15.768439787234044,-0.0027343236731600315,0.32988686061733763
"Moran, Dallis",NIC_COL,ChangeUp,114,79.71529333333334,4.670361111111111,1.8217155555555555,5.262254444444444,2.6647166666666666,17.314506666666666,0.34698487158056335,0.5356344695411264
"Moore, Cooper",KAN_JAY,ChangeUp,114,83.80216830188678,5.695185471698113,1.045350283018868,5.535151698113208,1.083102641509434,15.466512735849058,-0.3639335468986431,0.9026377241216911
"Lavin, Will",ILL_ILL,ChangeUp,114,77.75950833333333,5.52018,1.7706583333333334,5.419765000000001,10.901021666666667,15.95149,0.07088940675184663,0.31376325287147355
"McDowell, Jake",SAC_PIO,ChangeUp,114,78.30885,6.03416,1.61988,5.84078,10.65398,17.3941,-0.5891985511964659,0.6174147798599671
"Cassady, Jay",OLD_MON,ChangeUp,114,82.33143666666666,6.456993333333333,-1.50098,5.668616666666668,7.79466,-6.735789999999999,-0.7103300019832167,0.10701999541013439
"Sefrino, Jack",UMASS_RIV,ChangeUp,114,80.60381333333333,5.63482,1.5456533333333333,5.735469999999999,12.653469999999999,18.464943333333334,0.31762951477646756,1.287557746460066
"Warunek, Kevin",LON_LAN,ChangeUp,114,81.01167333333333,5.689646666666667,-2.976203333333333,4.89128,-5.44877,4.983953333333334,-1.2526845742597261,2.4126707846355546
"Vera, Jordan",VIR_TEC,ChangeUp,114,80.85233181818181,5.8157927272727274,2.0490263636363637,6.528256363636363,6.676556363636364,14.146727272727274,-0.23688798284083673,-0.25440166355464444
"Cosper, Cade",MER_BEA,ChangeUp,113,82.1495774074074,6.135278888888888,0.8199822222222222,5.51064,7.828642962962963,14.594217654320989,-0.3912111524070608,1.1568992303365504
"Hawks, Sawyer",VAN_COM,ChangeUp,113,81.22914,5.46259,1.71364,6.9191,16.37363,15.13438,1.0637988828773146,0.15739377985996694
"Smith, Tristan",CLE_TIG,ChangeUp,113,83.34808,5.461191272727273,-2.285356,5.607950272727273,8.521313,-17.511642363636362,0.484123924653312,0.012463242444400042
"Jaxel, Kevin",VIR_CAV,ChangeUp,113,83.49285454545453,5.848761136363636,1.758355909090909,5.780263636363636,7.107016590909091,16.952501363636365,-0.06508236622195937,0.36841225026488905
"Baker, Trace",UNC_SEA,ChangeUp,113,84.04049857142857,5.056411428571429,1.9034642857142856,6.301075714285714,-0.8911814285714286,12.530382857142857,0.05628998525073316,-0.19340172045431464
"Marton, Kurt",CAL_HIG,ChangeUp,113,78.3740825,5.681645,1.177925,6.112125,3.8781300000000005,13.5261475,-0.5343132286892116,0.8608021221253158
"Gehring, Doyle",AIR_FOR,ChangeUp,113,84.12799846153847,5.8101653846153845,2.829443846153846,6.359601538461538,6.492724615384616,15.215893076923077,0.03614943194954982,-0.8306691663594606
"Gold, Ryan",GEO_BUL,ChangeUp,113,77.45174545454546,6.058218181818182,-3.0295472727272728,5.442939090909091,5.794354545454545,-15.295504545454547,-0.9723937832492052,1.017520893513786
"Flora, Jackson",SAN_GAU,ChangeUp,113,86.86512795918368,5.272650612244897,1.9918061224489796,6.408297959183673,7.141128571428571,18.59700469387755,0.8621850716222375,0.37794875547232354
"Giblin, Jonah",ARI_SUN,ChangeUp,113,84.57171333333334,6.153106666666667,2.3553916666666668,5.45146,9.875643333333334,16.650161666666666,-0.1309518149694148,-0.4178502817355356
"Beal, Noah",FRE_BUL,ChangeUp,113,81.11519078947369,5.9197981578947365,2.1165394736842105,5.772275175438597,14.430662807017544,18.63530254385965,0.2574069099662957,0.13539767486324852
"Kipp, Kyle",BOC_EAG,ChangeUp,113,79.67391160919541,5.145196551724138,2.2792058620689657,5.380806896551724,-2.0170356321839082,14.780966494252874,-0.5715137893690868,-0.44989549402380363
"Rodriguez, Mauricio",RIC_OWL,ChangeUp,113,80.5289693442623,5.481686229508196,2.0413977049180327,6.064959672131147,0.3184260655737705,17.14566737704918,-0.6171445040385879,0.07361218707749824
"Arreola, Victor",FRE_BUL,ChangeUp,113,80.6936544,5.5453728,1.8506272000000001,5.8230640000000005,12.340774,18.999688000000003,0.4262698128466387,0.5002055641157422
"Jones, Tanner",TEX_AGG,ChangeUp,113,81.58293837837837,5.440123378378378,1.9872208108108107,6.627856216216216,8.381032972972974,14.741949054054055,0.4220891060406205,-0.1097132489001686
"Doyle, Liam",OLE_REB,Splitter,113,79.85448416666667,5.611396,-0.8223733333333333,5.6623735,0.6456691666666667,-9.291835833333332,-0.21785216577801852,-1.2108299521050254
"Arbaugh, Aidan",MIC_SPA,ChangeUp,113,75.33803,5.93013,-1.59404,6.30059,14.37068,-10.41749,0.4438067272727273,-0.08037074656306054
"Pender, Nolan",BEL_KNI,ChangeUp,113,80.5232003125,6.2952240625,1.860349375,5.8701403125,10.0129559375,6.3989481249999995,-0.5916892793361646,-0.5992470164520899
"Brownlee, Bryce",ARM_BLA,ChangeUp,113,80.7621411627907,5.3276404651162785,2.1483817441860467,5.340690348837209,7.771027325581396,19.712492093023254,0.19806042604874893,0.2619448925181148
"Gomez, Brandon",MAR_HAW,ChangeUp,113,78.78461423076922,6.2806296153846155,0.8037526923076922,6.200521538461539,11.310572307692308,14.496520384615385,-0.5418183162086816,1.12879085742089
"Haugh, Aidan",NOR_TAR,ChangeUp,113,85.7518059375,6.378160546875,1.296814296875,6.7300778125,11.852228203125,13.234016171875,0.06316968265415976,0.5146796355404469
"Van Kempen, Gavin",WES_MOU,ChangeUp,113,84.37530799999999,6.4868825,1.8427285000000002,5.924202,10.8651655,13.0701645,-0.3141093311748797,-0.09078362505955626
"Thomas, Luke",UNC_SPA,ChangeUp,113,80.989147,5.179011,1.1566670000000001,5.887277,5.766056,16.613068000000002,0.2285034933355498,0.9416918919325864
"Hellman, Cooper",BEL_KNI,ChangeUp,113,83.5490125,5.48643125,1.80197375,6.30801375,-0.2502175,10.1261525,-0.08379513762177171,-0.1657816230661287
"Devine, Andrew",AUS_GOV,ChangeUp,113,83.643935,5.02364875,0.9355445833333333,6.171587916666667,10.075465,20.412473333333335,1.1639408345961282,1.5674765665166792
"Hoover, Chase",TCU_HFG,ChangeUp,113,80.2703751388889,5.521141527777778,-1.9984124999999997,6.447855277777778,1.7569866666666667,-12.472889583333334,-0.4871145678783591,0.1298955178475362
"Rosenfeld, Kyle",WIU_LEA,ChangeUp,113,78.70711991935484,6.506262903225807,-2.2060770967741936,5.898153064516129,7.901686532258064,-17.88955693548387,-1.1791636597031798,-0.10592450562370898
"Brouwer, Adam",NIU_HUS,ChangeUp,113,79.65298125,5.82220375,1.7279375000000001,5.10475625,13.68063125,17.66457375,0.10224232997289529,0.3574013327080831
"Small, Hunter",WES_HIL,ChangeUp,113,79.44830214285714,5.212836428571428,1.8267535714285714,6.1634342857142865,13.318942142857143,20.983180714285712,0.7536995899008314,0.577805646852707
"Berg, Aric",FOR_RAM,ChangeUp,113,81.75078629629628,5.9875940740740745,1.043425925925926,5.69887037037037,5.38511925925926,13.704125185185186,-0.5387723107015221,0.8061541301901936
"Murchison, Sam",UNC_SPA,ChangeUp,113,80.39120666666666,5.851310000000001,1.1256233333333334,5.943206666666666,16.718003333333332,16.19137333333333,0.39358138514144664,1.1138701131933004
"Heiple, Avery",TOW_TIG,ChangeUp,113,77.07969,5.79461,-2.28777,5.95605,-3.39973,-3.19591,-1.6109803192938985,1.646846974785059
"Edrington, Andrew",OSU_BUC,ChangeUp,113,81.0297,5.49035,1.79269,5.94219,5.01008,14.13083,-0.05529510147551964,0.5409875182409247
"Seabrooke, Carter",RAD_HIG,ChangeUp,113,79.67738846153846,5.898642307692308,-1.0779523076923077,5.682677692307692,6.161036153846154,-14.888073076923076,-0.5059316578333177,-1.131298312107787
"Emus, Jackson",DUK_BLU,Splitter,113,82.92363384615383,5.284827692307692,3.142218461538462,6.177743076923077,-1.8154046153846153,14.616501538461538,0.2732572500664586,-1.0811394358876925
"MacMillan, Blake",NIA_EAG,ChangeUp,113,80.84290142857142,6.524497142857143,0.024091428571428573,5.212045714285714,14.690150000000001,-8.714841428571429,-0.24200254945603472,-1.6934336308166902
"Markl, Connor",ARI_SUN,ChangeUp,113,79.21436574257426,5.777775445544555,-1.6936815841584156,5.292037722772277,10.141847722772278,-17.73513198019802,-0.18998442718899844,-0.6346441015298834
"Landwehr, JT",MSM_MTN,ChangeUp,113,77.74677764705882,5.58805,1.4051505882352942,5.05898,10.154357647058823,19.26605176470588,-0.2460198149966019,0.8713316035835055
"Gutierrez, Mike",SAN_GAU,ChangeUp,113,76.6291961605206,6.126681757049892,-1.36341,6.235704685466378,9.85777622559653,-14.211163275488069,-0.7512113330953185,-0.6845654007552734
"Byers, Carson ",MIA_RED,ChangeUp,113,75.090916,4.960331999999999,-1.589017,5.5524035,4.4104965,-17.7894735,-0.2765975477729436,-0.7815314015822784
"Shahrdar, John",NOR_DEM,ChangeUp,113,80.22761666666666,5.92012,1.3632800000000003,6.06463,5.150266666666666,15.661606666666666,-0.41357528152522044,1.0752513439127145
"Trumper, Thaniel",KAN_JAY,ChangeUp,113,81.10506,6.233406666666667,1.7100633333333333,4.7587633333333335,11.561963333333333,21.64279666666667,-0.028960176817195205,0.9162557464600661
"Roettgen, Jacob",TRO_TRJ,ChangeUp,112,79.38098818181818,6.080797272727272,-1.7660972727272728,5.356087272727273,1.7009563636363638,-13.707692727272727,-1.2406808973426222,-0.20521562177870828
"Jones, Gavin",KS_GF,ChangeUp,112,83.35178333333333,6.173373333333333,1.0478583333333333,5.907653333333333,13.310991666666666,12.771241666666667,0.2166573698913287,0.7302995092870025
"Hughes, Ryan",TOL_ROC,ChangeUp,112,85.18579,5.4424,3.1883,5.56987,-1.8357700000000001,17.482625,-0.3545818029986112,-1.0255702471285264
"Rubin, Joel",ARM_BLA,ChangeUp,112,81.38999882352941,5.865768235294118,1.7841794117647058,5.901316470588235,6.716509411764706,17.347498823529413,-0.40862667193042634,0.4931969377359876
"Kirchoff, Calvin",WAS_HUS,ChangeUp,112,82.40338434108527,6.76041519379845,1.9302796124031008,6.430718527131782,8.530499457364341,12.937728759689923,-0.9525766449882676,-0.21644170686265246
"King, Dylan",TRO_TRJ,ChangeUp,112,79.63204999999999,6.1597100000000005,1.87896,6.484385,7.010125,15.18166,-0.20783091196186887,0.12156186056963687
"Masick, Jason",WAG_SEA,ChangeUp,112,81.86410666666667,5.802616666666666,1.9845466666666667,5.976063333333333,4.631273333333333,16.488956666666667,-0.24380367908132725,0.2696089182880039
"Hubka, Grant",LOU_BUL,ChangeUp,112,81.89388388888888,6.435411666666667,0.4258138888888889,5.818231111111111,5.361564444444444,4.522130555555555,-0.8832605075673495,0.7418159977483232
"Johnson, Ben",GEO_EAG,Splitter,112,85.44542508196722,5.669732131147541,1.415036967213115,5.862284590163934,0.018377213114754123,11.858605409836064,0.13260579273302556,0.4988844169285914
"Brown, Dawson",GIT_YEL,ChangeUp,112,88.394406,5.111376,3.0421959999999997,5.400784,-3.8143339999999997,16.001024,0.1668158734310964,-0.8491632993834821
"Pruitt, Jacob",IND_SYC,ChangeUp,112,83.290510625,4.650399375,2.27721875,5.8333525,0.30439562500000006,21.389474375,0.4705807934644483,0.35939473366334
"Melendez, Omar",MAR_TER,ChangeUp,112,76.36363230769231,6.466464195804196,-1.3407881818181817,6.7092124475524475,13.691742937062937,-10.918705314685313,-0.7652780008411215,-0.3615771600507933
"Scherrer, Cregg",ALB_GRE,ChangeUp,112,78.42734666666666,6.252728333333334,-2.2476966666666667,4.921208333333333,4.948435,-6.177221666666667,-1.248619164697426,1.1359017682496848
"McCracken, J.D.",RIC_OWL,ChangeUp,112,81.44498668032787,5.728799139344263,-2.059379918032787,4.899807663934426,2.158374385245902,-16.71076106557377,-0.542207571090492,-0.1687609260520718
"Turkington, Austin",CAL_BEA,ChangeUp,112,80.9958559322034,5.643238983050847,1.6537764406779663,5.311265762711865,1.0577635593220338,11.47170711864407,-0.5696168421820177,0.0634534258879775
"Kim, Justin",PRI_TIG,ChangeUp,112,76.90089166666667,4.837198333333333,1.5136633333333334,5.648973333333333,3.717353333333333,12.255426666666667,-0.05528389583787415,0.31602562210419466
